12.50	-58.8	-19.3	-40.2	52.7	-0.6	41.8	-47.1	-16.2	-33.9	46.3	-0.4	40.9	11.9	4.9	8.3	-8.5	-9.3	-4.4
12.60	-55.3	-17.8	-37.2	47.8	-0.3	41.8	-43.3	-14.9	-31.5	42.6	-0.4	40.9	12.1	4.8	7.7	-7.9	-7.5	-4.5
12.70	-55.3	-17.8	-37.2	47.8	-0.3	41.8	-43.3	-14.9	-31.5	42.6	-0.4	40.9	12.1	4.8	7.7	-7.9	-7.5	-4.5
12.80	-52.2	-16.6	-35.2	44.0	-0.2	41.7	-39.6	-13.6	-29.2	38.9	-0.4	40.9	12.6	4.9	7.9	-7.9	-7.2	-4.3
12.90	-52.2	-16.6	-35.2	44.0	-0.2	41.7	-39.6	-13.6	-29.2	38.9	-0.4	40.9	12.6	4.9	7.9	-7.9	-7.2	-4.3
13.00	-47.6	-14.6	-32.6	40.4	0.5	41.5	-34.1	-11.7	-25.9	33.5	-0.3	40.9	13.3	4.8	8.8	-11.4	-7.5	-4.2
13.10	-47.6	-14.6	-32.6	40.4	0.5	41.5	-34.1	-11.7	-25.9	33.5	-0.3	40.9	13.3	4.8	8.8	-11.4	-7.5	-4.2
13.20	-42.4	-12.8	-29.9	36.5	1.2	41.8	-30.5	-10.5	-23.7	30.0	-0.3	40.9	12.1	4.3	8.3	-12.7	-5.4	-4.4
13.30	-42.4	-12.8	-29.9	36.5	1.2	41.8	-30.5	-10.5	-23.7	30.0	-0.3	40.9	12.1	4.3	8.3	-12.7	-5.4	-4.4
13.40	-38.7	-11.0	-27.5	32.2	1.1	41.6	-27.0	-9.3	-21.5	26.5	-0.2	40.9	11.8	3.9	8.0	-11.5	-4.7	-4.3
13.50	-38.7	-11.0	-27.5	32.2	1.1	41.6	-27.0	-9.3	-21.5	26.5	-0.2	40.9	11.8	3.9	8.0	-11.5	-4.7	-4.3
13.60	-34.7	-9.8	-24.8	28.7	1.1	41.6	-23.7	-8.2	-19.5	23.3	-0.2	40.9	11.3	3.8	7.3	-11.1	-4.8	-4.2
13.70	-34.7	-9.8	-24.8	28.7	1.1	41.6	-23.7	-8.2	-19.5	23.3	-0.2	40.9	11.3	3.8	7.3	-11.1	-4.8	-4.2
13.80	-30.3	-8.1	-21.8	25.2	0.2	41.6	-20.5	-7.1	-17.6	20.2	-0.2	40.9	10.4	3.4	6.3	-8.4	-6.6	-4.3
13.90	-30.3	-8.1	-21.8	25.2	0.2	41.6	-20.5	-7.1	-17.6	20.2	-0.2	40.9	10.4	3.4	6.3	-8.4	-6.6	-4.3
14.00	-25.7	-7.0	-19.2	21.8	0.0	41.7	-16.1	-5.5	-14.9	15.8	-0.1	40.9	10.1	3.6	6.3	-8.9	-8.0	-4.3
14.10	-25.7	-7.0	-19.2	21.8	0.0	41.7	-16.1	-5.5	-14.9	15.8	-0.1	40.9	10.1	3.6	6.3	-8.9	-8.0	-4.3
14.20	-21.9	-5.6	-16.4	18.2	-0.4	41.7	-13.5	-4.6	-13.2	13.2	-0.1	40.9	9.3	3.3	5.2	-6.8	-8.2	-4.3
14.30	-21.9	-5.6	-16.4	18.2	-0.4	41.7	-13.5	-4.6	-13.2	13.2	-0.1	40.9	9.3	3.3	5.2	-6.8	-8.2	-4.3
14.40	-18.3	-4.4	-14.0	15.7	0.5	41.8	-11.0	-3.8	-11.8	10.8	-0.1	40.9	8.3	3.0	4.3	-8.9	-5.9	-4.4
14.50	-18.3	-4.4	-14.0	15.7	0.5	41.8	-11.0	-3.8	-11.8	10.8	-0.1	40.9	8.3	3.0	4.3	-8.9	-5.9	-4.4
14.60	-14.8	-4.0	-12.2	11.1	0.1	41.9	-8.8	-3.0	-10.4	8.7	-0.1	40.9	7.3	3.3	3.8	-5.3	-4.5	-4.5
